lp,src,mt,ref,score,raw_score,annotators
gu-en,આ પહેલા તેઓ પબ્લિક સિક્યોરિટીના ઉપમંત્રી હતા.,"Before these, he was the subminister of the public circuit.","Prior to this, he was the Deputy Minister of Public Security.",0.616371404478983,80.0,2
gu-en,રૂપિયામાં કમજોરી અને ગ્લોબલ બજારોમાંથી મળેલી કમજોર સંકેતોથી આજ શેયર બજાર ઘટાડા સાથે બંધ થયો છે.,the such sheets market has been closed with decrease from the come signals of the global markets and the global markets.,"Due to the declining value of the Rupee and debilitating signals from global markets, the share market has closed today with a fall.",-1.0101015665097,20.5,2
gu-en,"લગભગ 70 લોકો ઘાયલ થયા છે, જે પૈકી 14ની હાલત વધુ ગંભીર છે.","About 70 people are willing, the current of 14th.","About 70 people are injured, of which 14 are extremely critical.",-0.795700971201712,27.0,1
gu-en,નાની કાર જેટલાં પથ્થરોથી ડરી ગઇ ટીમ,Small team from small car,The rocks which were of the size of a small car scared the team.,-1.05957862696539,19.0,1
gu-en,ભારતમાં ફોન ક્યારે લોન્ચ થશે તેની સ્પષ્ટતા કરવામાં આવી નથી.,There is no phone when in india is launched in india.,It is not clear when the phone will be launched in India.,-1.02659391999493,20.0,1
gu-en,કુલ્ફીની મુખ્ય સામગ્રી દૂધ અને ખાંડ છે.,The main material of kulphi is milk and hand.,The main ingredients of Kulfi are milk and sugar.,-0.663762143319871,31.0,1
gu-en,તદુપરાંત ડચ સરકારનો આરોપ છે કે તેમણે એપ્રિલ મહિનામાં રશિયાના ચાર શંકાસ્પદ પાસે એક લેપટૉપ જપ્ત કર્યું હતું.,tadashant dutch government is the health that he took a lapatp near the four shrines in russia in april month.,"Moreover, the Dutch government has alleged that in April they seized a laptop from four Russian suspects",-1.12554804090631,17.0,1
gu-en,બીજી બાજુ આની શરૂઆત 12 સપ્ટેમ્બરથી થઈ ચુકી છે.,The start on the second bar is drawn by 12 september.,"Whereas, it started from September 12.",-1.6246291768348,2.0,1
gu-en,"જહાજ એક તરફ ઝૂકી ગયુ, જેથી તેના પર સવાર લોકોમાં ગભરાહટ ફેલાઇ ગયો.","Jahan was joed to one, so that he found in the people on him.","The ship leaned towards one side, due to which panic spread amongst the people onboard.",-0.11348403697387,53.0,1
gu-en,"TOP NEWS: વડા પ્રધાન નરેન્દ્ર મોદી ગુજરાતમાં, વિવિધ પ્રકલ્પોનું લોકાર્પણ કરશે","Top news: the prime minister minister modi will load various properties, gujarat, gujarat",TOP NEWS: Prime Minister Narendra Modi will launch various projects in Gujarat,-0.498677896154106,40.0,1
gu-en,"ભારત તરફથી વિરાટ કોહલીએ 139, પૃથ્વી શૅાએ 134 અને રવિન્દ્ર જાડેજાએ 100* રનની ઇનિંગ રમી હતી.","From india, virat kohlilei 139, Earth shaka 134 and rvindra jadeazau played 100 * running inning.","Virat Kohli played an innings scoring 139 runs, Prithvi Shaw made 134 runs and Ravindra Jadeja made 100* for India.",-1.41721709881467,9.0,1
gu-en,પણ કેટલાક લોકોને ગુલામી મંજૂર નહતી.,But some of the people were slay.,But some people did not agree to be their slaves.,-1.03202323963443,22.0,1
gu-en,તેની ઊંડાઈ 18 માળના બિલ્ડીંગ બરાબર હતી.,Its depth was 18 made building okay.,Its depth was equal to that of an 18-storey building.,-1.03202323963443,22.0,1
gu-en,ડીએમએ શિક્ષકોને કહ્યું કે આ કામમાં તમને જે પણ મદદ જોઈએ છે તે તેમને આપવામાં આવશે.,dm said to teachers that you will be given help in this cause in this way.,The DM told the teachers that they would be provided with whatever help they required for this activity.,0.53838249394653,75.0,1
gu-en,જેનાથી પેટ્રો પેદાશમાં ક્રાંતિ આવશે.,It will be revolutionary in the pattern pair.,Which will revolutionize the petrol product,-1.20980502079454,16.0,1
gu-en,રિચર્ડ બ્રેન્સને પોતાના બ્લોગમાં કહ્યું - મારી જીંદગીમાં હું ક્યારેય આટલો ડર્યો નથી,"Reurude breanson said in his blood, i never fearful in geng","Richard Branson states in his blog - ""I have never been so scared in my life",0.686533978246621,80.0,1
gu-en,નોકિયા બ્રાન્ડનો આ સ્માર્ટફોન ડ્યુઅલ ફ્લેશ અને કાર્લ ઝેઇસ ઓપ્ટિક્સ સાથે આવે છે.,Nokia brand comes with these smarsphone dual flash and carl zeis optics.,This Nokia smartphone comes with Dual Flash and Carl Zeiss Optics.,1.21987932172695,98.0,1
gu-en,"ડોક્ટરે કહ્યું- થોડું મોડુ થઈ જાત તો જીવ જતો રહેત, નીચેનું શરીર ઠંડુ પડવા લાગ્યું હતું","Doctor said, though the bird was a big, the body of the following body was cold.","The doctor said that if they were even a little late, the boy would have lost his life as the lower half of his body was getting cold and stiff.",-1.14280185281509,40.0,1
gu-en,"લચ્છા પરાઠા ભાવે તો બધાંને, પરંતુ ઘરે બનાવવાથી રેસ્ટોરૉં જેવાં લેયર નથી બનતાં","Lacha plea force, but building home by building home, not like a laer of reststores","Everyone loves Laccha paratha, but it does not have layers as in restaurants when made at home.",0.139081924699189,66.0,1
gu-en,'ફાઇનાન્સિયલ એક્સપ્રેસ'ની અહેવાલ અનુસાર મહારાષ્ટ્રમાં એક મહિલાને ત્રણ બાળકો હોવાથી નોકરીમાંથી કાઢી મૂકવામાં આવ્યાંની ઘટના પ્રકાશમાં આવી છે.,"according to the 'financial express', one woman has come in the light, because of three children in mahar","According to a report of 'Financial Express', a woman has been thrown out of her job in Maharashtra because of having three children.",-1.34001474166344,36.0,1
gu-en,સબમિટ કરતા જ તમારી પાસે ઓટીપી આવશે.,You will be oxygen to think through subbamit.,"On submission, you shall receive an OTP.",0.33629481354754,70.0,1
gu-en,"આ પહેલ બાદ આંતરરાષ્ટ્રીય સ્તરે ચીન સતત એવી કોશિશ કરતું રહ્યું છે કે, તે યુઆનને ડોલર સહિત યુરો, યેન અને પાઉન્ડની સમકક્ષ ઇન્ટરનેશનલ કરન્સી બનાવી લે.","After this pathol china is constantly installed the chinese that it made the equal international caanse of the uro, yon and pound including $","After this initiative, China is consistently trying globally make the Yuan as an international currency similar to Dollar, also like Euro, Yen and Pound.",-0.94558896396674,44.0,1
gu-en,વર્જિન ગ્રુપના ફાઉન્ડર રિચર્ડ બ્રેન્સન (ફાઇલ),Foundation reurd breenson of vijinan group (file),Virgin Group founder Richard Branson (file),0.33629481354754,70.0,1
gu-en,ગિરધર વ્યાસનો દાવો છે કે તેમણે ક્યારેય શેમ્પૂ કે સાબુનો ઉપયોગ મૂંછ પર કર્યો નથી.,Girdhr university claims that they never used shame or sag usage.,Girdhar Vyas claims that he has never used shampoo or soap on his moustache.,-0.846982519542565,46.0,1
gu-en,"બ્રેન્સનના જણાવ્યા અનુસાર, આ તેના જીવનની સૌથી ડરામણી ક્ષણ હતી.","according to breenson, it was the most the most of his life to be the most life.","According to Branson, it was the scariest moment of his life.",-1.68244991792106,31.5,2
gu-en,સૌરાષ્ટ્રનો સિંહ અને મતદાન જાગૃતિ અર્થે પહેલ કરનાર ભારતીય ક્રિકેટ ટીમના યુવા ખેલાડી રાજકોટના ચેતેશ્વર પુજારાએ પણ આજે વહેલી સવારે મતદાન કર્યું હતું.,Saurnath's singh and construction awareness rajkot chaitwar pajaari rajkot chaitwar pajarari al,"Lion of Saurashtra and voting awareness motivator, Indian cricket team’s young player Cheteshwar Pujara from Rajkot has cast his vote in early morning today.",-1.17459121509433,41.0,2
gu-en,કાનમાં લથડતા પથ્થરોનો અવાજ ગૂંજી રહ્યો હતો.,The sound stone the sound in the cock was guided.,The sound of stumbling rocks echoed in our ears.,-0.474654151383251,59.0,4
gu-en,તેમણે એક સળિયા અને દોરડાની મદદથી માત્ર 45 મિનિટમાં જ બાળકને બહાર કાઢી દીધો હતો.,He removed the child in 45 minutes using a flat and draw in 45 minutes.,"By using a rod and a rope, he pulled out the kid in just 45 minutes.",0.720897037030089,74.6666666666667,3
gu-en,આ દરમિયાન ગેસ પર તવી ગરમ કરવા મૂકી દેવી.,Drop to hot on gas during this during this.,"Meanwhile, heat the tava (flat pan) on the oven.",-0.891473646095412,37.1666666666667,6
gu-en,તેમનું કહેવું છે કે તેલની માલિશ કરવામાં તેમને દરરોજ 2 કલાક લાગી જાય છે.,He said that they may be 2 hours on the two hours.,He says that it takes him 2 hours every day to do the oil massage.,-0.124441710935892,54.0,3
gu-en,કંપની આ પ્લાનમાં 100 રૂપિયાનો ઈંસ્ટેંટ ડિસ્કાઉંટ બે રીતે આપી રહી છે.,The company is given the installation discovery of 100 rupees in this plan.,The company is offering an instant discount of Rs 100 on this plan in two ways.,0.107233364835337,61.0,3
gu-en,તેઓ પોતાના ઘરે પરત જઈ રહ્યાં હતાં.,He was going to his home.,He was returning to his residence.,0.403386052130458,73.3333333333333,3
gu-en,તે બાદ સુરક્ષા કર્મી મેદાન પર આવ્યા હતા અને આ ફેન્સને મેદાનની બહાર લઇ ગયા હતા.,After that the security came on karmi region and this fanner was taken out of the medage.,"After that, the security personnel came to the ground and took these fans out.",-0.732700317241652,42.3333333333333,3
gu-en,કંપનીએ આગળ કહ્યુ કે જેવો જ પાંચ વાર વીડિયો અને ફોટોઝ શેયર કરવામાં આવશે ત્યારબાદ અમે ફોરવર્ડ ઓપ્શનને હટાવી દઈશુ.,"The company said, same five often video and photos would be shared after we would be shared, then we have the forrid opp.","The company further stated that if videos and photos were shared five times, then the forwarding option would then be removed",-0.556036298765212,47.3333333333333,3
gu-en,ત્યારબાદ ફ્રિજરમાં આઠ-દસ કલાક માટે જામવા માટે મૂકી દો.,Then let jit put for eight - ten hours in the freedom.,Then let it set in the freezer for 8-10 hours.,-0.974939758152598,26.5,2
gu-en,એલ-1બી નોન ઈમિગ્રન્ટ વિઝા છે જેમાં અમેરિકા સ્થિત કંપની તેમને ત્યાં વિશેષ માહિતી હોય અને અમેરિકાની કંપની સાથે કામ કરવાનું જ્ઞાન ધરાવતી હોય તેમને પાંચ વર્ષ સુધીના વિઝાઆપે છે.,L-1b is an imlant visa which the america 's company has special data and knowledge to work with the american company and wor,"The L-1B non-immigrant visa is a special five-year visa, which US-based companies secure for those who have been working with the US based company.",-0.101249095332301,50.0,2
gu-en,સિલેક્શન પ્રોસેસ - ઉમેદવારની પસંદગી ઈંટરવ્યુ અને એક્સપીરિયંસના આધાર પર કરવામાં આવશે.,the candidate processing - candidate selection will be on the basin of council and expires.,Selection Process - The candidate will be selected based on interview and experience,0.242027094818295,62.0,2
gu-en,સચિન તેંડુલકર પણ પૃથ્વી શૅાની આ શરૂઆતથી ખુશ જોવા મળ્યો હતો.,Secretary tendulkar also was seen from this initial early earth shade.,Sachin Tendulkar was also happy to see Prithvi Shaw’s grand start,-0.413018108342867,39.5,2
gu-en,પીઠે 20 જુલાઈના રોજ તેને સુરક્ષિત રાખી લીધો હતો.,the rs took him protected on 20 july.,20th July is stated for the decision.,-1.47277609759716,15.0,2
gu-en,ચાલો ગૂગલના 20મા જનમદિવસના ખાસ અવસર પર અમે તમને ગૂગલના કેટલાક શાનદાર ટ્રિક્સમા વિશે જણાવીએ છે.,"On the special respect of the google 20ma popamday, we have told you about some of the trikick of the google 20th popular.",Let us tell you about some of the coolest tricks of Google on the special occasion of Google's 20th birthday.,-1.01584840820939,26.0,2
gu-en,"એટલું જ નહીં, લગ્નની લાલચ આપી તેની સાથે શારીરિક સંબંધ બાંધ્યા હતા.","Not only, the marriage's lalchah built the physical relationship with him.","And not only that, he even promised to marry her and had a physical relationship with her.",-0.204214285759415,60.5,4
gu-en,"Whatsapp યૂઝર્સ હવે નહી કરી શકે 5 વારથી વધુ આ કામ, જલ્દી આવશે ફીચર","The whsapp joseph can not now be able to do more than 5, the feeding will be just, feeding","WhatsApp users will no longer be able to do these tasks more than 5 times, feature to roll out soon.",-0.0846506871663384,63.0,4
gu-en,"પાકિસ્તાન ઈન્સ્ટીટ્યૂટ ઓફ મેડિકલ સાયન્સ (પીઆઈએમએસ) ના કુલપતિ પ્રો જાવેદ અકરમને કહ્યું હતું કે, અત્યાર સુધીમાં અમને 18 મૃતદેહો મળ્યા છે.","Pakistan institute of medical science (piss) of piss, jawaward karar, was said to have found 18 dead debody by we","Professor Javed Akram, the Chancellor of Pakistan Institute of Medical Science (PIMS), said that, so far 18 dead bodies were received.",-0.0369087202031589,63.5,2
gu-en,"એચડીએફસી બેન્કના ગુજરાત ઝોનલ હેડ પર્લ સાબાવાલાએ જણાવ્યું કે, ""એચડીએફસી બેન્કમાં અમે આ ભાગીદાર તરીકે પસંદગી પામતા આનંદ અનુભવીએ છીએ.",gujarat zones of the hdc bank said that the gujarat zones head perl sabawalla in the hdfc bench would be selected,"HDFC Bank's Gujarat zonal head Pearl Sabawala said, ""We are pleased to be selected as a partner of HDFC Bank.""",0.717483135302016,80.0,2
gu-en,મિડકૈપ અને સ્મૉલકૈપ શેરમાં આજે ઘટૅઅડો જોવા મળ્યો છે.,today components have found the components in midcap and smolcap.,A collapse in Midcap and SmallCap stocks were observed today.,-0.216221270805127,60.5,2
gu-en,હવે આ વર્ષ માટે પણ 30 જૂન અંતિમ ડેડલાઈન છે.,Now there is 30 june last delegates for this year.,"Now for this year, the final deadline for 30th June.",-0.645172442965348,51.5,2
gu-en,આ દરમિયાન વિરાટ કોહલી બેટિંગ કરી રહ્યો હતો.,During this the virat was bitting kohli.,"When Virat Kohli was batting,",0.250312111741134,70.0,2
gu-en,"પૃથ્વી શૅાની પ્રશંસા કરતા સચિને જણાવ્યુ, જે મે જોયુ છે, તે (પૃથ્વી શૅા) જલ્દી શીખે છે.","The earth said the secretary than shanki's presence, which learns the earth shadow juldi.","While praising Prithvi Shaw, Sachin said, “from what I have seen, he (Prithvi Shaw) is a quick learner.”",-1.09906332461911,13.5,4
gu-en,"આરોપી કોન્સ્ટેબલના સમર્થનમાં ""કાળો દિવસ"" ઉજવવા પર 6 પોલીસકર્મી સસ્પેન્ડ","6 polysupermy suspend on ""black day"" on ""black day""","6 policemen were suspended for celebrating ""black day"" in support of the accused constable",0.054013737187655,50.0,2
gu-en,નાની કાર જેટલાં પથ્થર તેઓની તરફ ગબડીને આવી રહ્યા હતા.,The small car came to them to them.,The rocks having size of small cars came crashing towards them.,-0.132629570032206,44.0,2
gu-en,આ પછી તે એક કપમાં તેલ લઈને આ મૂંછોની માલિશ કરે છે.,"Then he owns the coel in a coel, and owners this mountains.",Then he takes oil in a bowl and massages his moustache.,-0.770327536366731,23.5,2
gu-en,"વળી, ભારતમાં ક્રુડ ઑઇલની ખપત અન્ય દેશો કરતાં વધુ રહેતી હોવાથી ઈરાન પર અમેરિકાના આ પ્રતિબંધોથી ભાવ વધારો થવાની શક્યતાઓ છે.","In india, the crude oi stages in india is more than other countries, because the corn has increased prices from this restrictions from the american","Also, as the cost of crude oil in India is more than that in other countries, and because of the restrictions imposed by US sanctions on Iran, the price is likely to increase.",-0.0746351355275055,47.0,2
gu-en,વારંવાર માર્કેટની કુલ્ફી-આઇસ્ક્રિમ પોસાય નહીં,Often market kulfi - iscrei not posed,Kulfi ice cream from the market is frequently not affordable..,-0.525137787057607,15.0,2
gu-en,મેંગ હોન્ગઈ ચીનના રહેવાસી છે.,Mg is resident of honkar chicks.,Meng Hongwei is a Chinese resident.,-0.851752943544867,4.0,1
gu-en,બેંકે પોતાના ગ્રાહકોને સૂચિત કરતા કહ્યુ છે કે 14 જૂનની રાતથી લઈને સવાર સુધી એટીએમમાંથી કોઈપણ પ્રકારનુ ટ્રાંજેક્શન નહી થઈ શકે.,Bank has spoken to his customers that the pay of 14 january may not have any types of trends from the atm until the pay of 14 january.,"While informing their customers, the bank said that from the night of 14th June until the next morning; any kind of transaction from an ATM would not be possible.",-0.911137517451642,2.0,1
gu-en,ચાર વર્ષ પછી ઓપ્પો લાવી રહ્યું છે ફાઈંડ સીરીજનો ફોન Oppo Find X,Phone opo find opo opo opo find opo after four years after four years,"After four years, Oppo is bringing a Find Series phone, Oppo Find X.",-0.0934912009210804,66.3333333333333,3
gu-en,ગળા સુધી પાણીમાં ફસાઈ ગયો હતો છોકરો,Bold into water to the water,The boy was trapped in the water up to his throat.,-0.042885517486077,56.0,2
gu-en,ભારત-વેસ્ટ ઇન્ડીઝ વચ્ચે રમાઇ રહેલી મેચમાં સુરક્ષામાં ભારે ચુક જોવા મળી હતી,Heavy choose was found in protection in the playlist between india - west indies,Security blunders observed during India and West Indies match.,0.0518506147454085,58.5,2
gu-en,ત્યારબાદ ચપ્પા કે પિઝા કટરથી એકદમ પાતળી-પાતળી સ્ટ્રીપ કાપવી.,Then crossed the strip from the chp or piza chats.,"Then with a knife or a pizza cutter, cut it into thin strips.",-0.060478525894049,53.5,2
gu-en,તેના દરેક ફ્લોરને અલગ-અલગ બંધ કરી શકાય છે.,Each floor can be closed different.,Each of its floor can be individually closed.,0.520861983091673,71.25,4
gu-en,"પીએમ મોદીએ વીડિયો કોન્ફ્રેન્સિંગ દ્વારા બિલાસપુર, વસ્તી, ચિત્તોડગઢ, ધનબાદ અને મંદસોરના બૂથ કાર્યકર્તાઓને સંબોધન દરમિયાન રાહુલની ટિપ્પણીનો જવાબ આપતા કહ્યું કે, કૉંગ્રેસ પોતાના જૂઠને ચલાવવા માટે બેશર્મીનો સહારો લઈ રહી છે.","pm mode replied the rahul comment during the common workers of bilaspur, population, chittodagarh, dhanbad and the booth workers of","PM Modi while interacting with booth workers from Bilaspur, Basti, Chittorgarh, Dhanbad and Mandsaur on Video conference responded to Rahul's comment by saying that Congress is taking the support of blatant lies.",-0.259156319393563,54.5,2
gu-en,"અહીં તેઓનું પ્રમાણ અનુક્રમે 19 ટકા, 12 ટકા અને 10 ટકા છે.","Here their amount is 19%, 12 percent and 10 percent.","Here they are at 19%, 12% and 10% respectively.",1.24133017016137,90.5,2
gu-en,જ્યાં ગાંધીજીએ સાત વર્ષ સુધી અભ્યાસ કર્યો હતો.,Where gandhi studied for seven years.,Where Gandhiji had studied for seven years.,0.405689378774743,69.5,2
gu-en,કેન્દ્ર કે રાજય સરકાર પાસે જમીન સંપાદન અંગે કોઇ મજબુત બચાવ નહી હોવાથી છેલ્લા હથિયાર તરીકે ખેડૂતોને કલેકટર દ્વારા ધમકી આપવામાં આવી રહી છે.,"The center or state government has not saved any major about the land dieetic, as farmers have been given by the collector as last last.",The collectors are threatening farmers as a last resort because the State Government does not have any strong defense against land acquisition.,0.580478626800107,71.5,2
gu-en,"બે બાઉલ મેંદો બે ટેબલસ્પૂન સોજી એક ટેબલસ્પૂન દળેલી ખાંડ મીઠું, સ્વાદ અનુસાર ઘી, જરૂર મુજબ તેલ, જરૂર મુજબ","Two boul matter two talaspaan soji a talaspaan song, according to sense, required as well, as well, required","2 Bowls of Maida, 2 tbsp. Sooji (Semolina), 1 tbsp. Powdered sugar, salt, ghee, oil as required.",-0.00553117499677852,54.0,2
gu-en,ગુજરાતના ૮ જિલ્લામાંથી કુલ ૩ હજાર કરતા પણ વધુ ખેડૂતો પોતાની જમીન બચાવવા માટે જાપાન જશે અને કેન્દ્ર સરકાર દ્વારા તેમની સાથે થયેલા અન્યાય વિશે જાપાન ઇન્ટરનેશનલ કો.ઓપરેશન એજન્સીને (જીકા) તમામ હકીકતો વિશે જાણ કરશે.,"More than 3, 000 farmers from 8 districts of gujarat will be japan to save their land and japan international cols. Operation agency about them by them (j","More than 3,000 farmers from eight districts of Gujarat will go to Japan to save their land and inform Japan International Cooperation Agency (JICA) about all the facts about the injustice done by the Central Government to them.",-0.374915999308327,33.5,4
gu-en,પાકિસ્તાનમાં લઘુમતીઓનું જીવન દિવસેને દિવસે મુશ્કેલ થઈ રહ્યું છે.,Life of pakistan in pakistan is being difficult on the day of day.,The life of minorities in Pakistan is becoming increasingly difficult day by day.,0.906255668272306,75.0,2
gu-en,દૂધ જાડું થાય અને ત્યાં સુધી હલાવતા રહેવું.,"The milk is a ged, and to remain love until there.",Stir the milk until it starts thickening.,-1.34132151398044,3.5,2
gu-en,જેના હેઠળ કહેવામાં આવ્યુ હતુ કે મસ્જિદ ઈસ્લામના અનુયાયિયો દ્વારા અદા કરવામાં આવનારી નમાજનો અભિન્ન અંગ નથી.,Below which the masjid was said that the masjid islam was not ang by the diamonds of islam.,"In which, it was said that the mosque is not an integral part for the conducting prayers (Namaz) by the followers of Islam.",-0.987662934226852,14.75,4
gu-en,રાજ્યમાં નેશનલ કોન્ફ્રેંસ અને પીડીપીએ આ ચૂંટણીમાં ભાગ લેવાથી ઇન્કાર કરી દીધો છે.,The national confrantion and pdf has invited part in this election in this election.,The National Conference and PDP in the state have refused to participate in these elections.,-0.797996208855226,20.5,2
gu-en,વાત એમ હતી કે નશામાં ધૂત એક મુસાફરે કૉકપિટમાં ઘુસવાનો પ્રયાસ કરતા પાયલટે હાઇજૈક કોડ બટન દબાવ્યુ હતુ.,It was talking that the pilot in nash pressed the pialt hybic code button than try to wake in the compfile in the cockfile.,"The fact is that a drunk passenger tried to enter the cockpit, the pilot pressed the hijack code button.",-0.462175552388788,31.0,2
gu-en,માતા-પિતાએ પણ સ્વચ્છતાનો વિશેષ ખ્યાલ રાખવો જોઇએ.,The mother father must also be specific concept of the cleaning.,Parents should also take special care about the hygiene.,-0.198115883001863,40.5,2
gu-en,અમેરિકાથી સંસ્કૃત શીખવા માટે ઉત્સુકોએ જર્મનીની બોન યુનિવર્સિટીમાં જવું પડે છે.,"To learn sanskrit from america, the indians must go to the bon university of germany.",Enthusiasts from the United States who want to learn Sanskrit have to go to the University of Bonn in Germany.,0.267833862364114,56.0,2
gu-en,"બ્રેન્સનના જણાવ્યા અનુસાર, મારો ભત્રીજો નોઆ અમારાંથી પાંચ મિનિટ આગળ ચાલી રહ્યો હતો.","According to breenson, my bhatin was running five minutes from ome through ome.","According to Branson, “Noah, my nephew was five minutes ahead of us.”",-1.29757475517679,5.0,2
gu-en,જીનતના ગૂગલ ફોટોજથી તે માણસની રેલ્વે ટિકિટથી ડીટેલ અને તેમના લીધેલ ફોટો લઈ લીધી.,From google photos of the gland he took the railway ticket from man's railway ticket.,"Zeenat took the railway ticket details and the photos taken by him from her Google photos,",-0.485110014502266,16.0,1
gu-en,"ડોક્ટર્સે જણાવ્યું કે, જો બાળક એક કલાક વધારે બોરવેલમાં રહ્યો હોત તો તેનો જીવ જઈ શકતો હતો.","Doctor said, if the child had in more borrowest in more borrowe, his life could look.","Doctors informed that if the child had stayed in the borewell for another hour, then he would have lost his life.",-0.882043983118965,2.0,1
gu-en,"આથી ૫,૫૦૦ રૂપિયાના ભાવે ખરીદાયેલી તુવેર હવે ૩,૩૦૦ રૂપિયાના ભાવે બે વર્ષ પછી વેચવામાં આવી રહી છે.","So the five of rupee rupee is being selling 3,300 after two years after two years.","So the Green Toor bought at Rs. 5,500 is now being sold after two years, at a price of Rs 3,300.",-0.655224572480852,10.0,2
gu-en,"ભાજપે કહ્યુ કે 10 નવેમ્બર 2010નાં રોજ કોંગ્રેસ પ્રવક્તા તરીકે મનીષ તિવારીએ પ્રેસ કૉન્ફરન્સ કરીને ભાજપનાં નેતા નિતિન ગડકરી પર આરોપ લગાવ્યો હતો કે, આદર્શ ફ્લેટમાં ગડકરીનો પણ બેનામી ફ્લેટ છે.","That as the congress press on 10 november 2010, maishan tiwarder also failed on the near night conference of the press conference that the gada in the","BJP said that on 10th November, 2010, as a Congress spokesman, Manish Tiwari had accused BJP leader Nitin Gadkari in a press conference stating that Gadkari also allegedly owned a flat in Adarsh Society.",0.478872480709718,50.0,1
gu-en,ડ્રાયફ્રુટ્સ અને ઈલાયચી પાવડર ઓપ્શનલ છે,draifrets and isliche pawader is opsical,Dryfruits and cardamom powder are optional.,-1.81641715918346,21.5,2
gu-en,"રણધીરે જણાવ્યું કે, જ્યારે મને અહેસાસ થયો કે સળીયાનો એંગલ બાળકના કપડામાં ફસાઈ ગયો છે તો મેં દોરડાને ફરી ફેરવ્યો જેથી સારી પકડ બની જાય.","The rank said, when I was astrous, the angle was fed into child clothes, so i reround the draw so that we became good.","Randhir said, ""When I realized that the rod was firmly hooked in his clothes, I turned the rope again so that I can get a good grip.",0.000377584867837011,63.5,2
gu-en,"આ શહેરની તસવીરો બતાવે છે કે કેવી રીતે અહીં લગભગ 20,000 લોકો પોતાનો તમામ સામાન અને ખાવા-પીવાની વસ્તુઓની વ્યવસ્થા સાથે આ અન્ડર ગ્રાઉન્ડ શહેરમાં રહેતા હતા.","The city shows how about 20, 000 people live this understanding of the understanding of all their sense and eking items organization with","The images of this city shows that how about 20,000 people lived in this underground city along with their belongings and food items.",0.196699796916618,70.0,2
gu-en,જેમાં રાજ્ય સરકારના વિવિધ વિભાગો અને ઇન્ટિગ્રેટેડ ચાઇલ્ડ ડેવલપમૅન્ટ સર્વિસ યોજનાના કર્મચારીઓના બેથી વધુ બાળકો નહીં હોવાનો નિયમ દર્શાવાયો છે.,Which has not more than more children of more than one children of various sections and integrated chinelld development service scheme of the state go,Which states that employees of various departments of the State government and the Integrated Child Development Service Scheme should have no more than two children.,-0.488496408615421,54.5,2
gu-en,"ઈંડિયન રેલ્વે કેટરિંગ એંડ ટૂરિજમ આ રીતે કરવું પડશે કેંસિલ રેલ યાત્રી તેમના કંફર્મ, વેટિંગ અને આરએસી ટિકિટને ઑનલાઈન કેંસિલ કરાવી શકે છે.","The inian railway catering und tourism has to be done as kanscal rail yatri can be the online, weting and raing ticket online anline.","The passenger can this way cancel their Confirmed, Waiting List, and RAC(Reservation Against Cancellation) tickets online on Indian Railway catering and Tourism (IRCTC) website.",-0.752536111025905,48.0,2
gu-en,"બ્રિટન અનુસાર તેમાં રશિયા અને યુક્રેનની કેટલીક કંપનીઓ, અમેરિકાની ડેમૉક્રેટિક પાર્ટી અને બ્રિટનમાં એક નાના ટીવી નેટવર્ક પરના હુમલા સામેલ છે.","According to britain, it includes many companies of rissia and uk, the american democratic party and a small tv network on britain.","According to Britain, it involved attacks on Russian and Ukrainian companies, the Democratic Party of America and a small TV network in Britain.",0.527566312889234,79.0,2
gu-en,જેમા સારવાર દરમિયાન એક બાળક તથા મહિલાનું કરુણ મોત નીપજયુ હોવાનું અનુમાન કરાઇ રહ્યુ છે.,during the jamma treatment one child and women is formulated to mot initiative.,"While being treated, one child and the woman had reportedly died.",-1.23335385660591,20.0,3
gu-en,વિસ્ફોટ રાજધાનીના સેક્ટર 1-11ના ફળ બજારમાં થયો હતો.,The sector of the exploitation capital was in the fruit of 1-11.,The explosion occurred in the capital's Sector 1-11 fruit market.,-0.549860470977732,34.0,3
gu-en,કરિયાણાની 7 વસ્તુઓ જેમણે તમારે MRP પર ક્યારેય ન ખરીદવા જોઈએ.,Which you must never buy at the mrp which you must never buy on mrp.,7 grocery items that you should never buy at the MRP.,-0.451024160713876,25.0,1
gu-en,આ દરમિયાન સવારે સવા દસ વાગે કર્ણ રમતાં રમતાં 12 ઈંચ પહોંળા બોરવેલ પાસે પહોંચ્યો હતો.,"During this, the 12 inch direct borvels reached borvelva by playing the ten woodves.","In the meantime, Karna reached near the 12-inch wide borewell while playing around 10 am.",-1.03746219473901,3.0,2
gu-en,"મૃતકના સહયોગીએ જણાવ્યું કે, પોલીસ કોસ્ટેબલ ચેકિંગ દરમિયાન વિવેક તિવારીને ગોળી મારી દીધી હતી.",The cooperation of the demand cooperation said that the vivekant tiwart was going to goals during the police costable chaking.,An associate of the deceased said that the police constable shot Vivek Tiwari while the he was being searched.,-1.11743101756062,0.0,1
gu-en,રજિસ્ટ્રેશન સાથે જ ગ્રાહકના મોબાઈલ નંબર સાથે જોડાયેલ બધા એકાઉંટ નંબર સ્ક્રીન પર જોવા મળશે.,All accounts number screen connected with the customer's mobile number will be displayed with the customer's mobile number.,"After registration, all the account numbers linked with the customer’s mobile number will be displayed on the screen.",0.215382696132868,50.0,1
